Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,off-screen_poss,off-screen_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,off-screen_ppp,off-screen_percentile,off-screen_freq
Goga Bitadze,IND,20,83,250,54,471,-100.0,-100.0,-100.0,-100.0,12.0,10.0,-100.0,-100.0,19.0,25.0,-100.0,-100.0,-100.0,-100.0,31.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8333333333333334,0.7392857142857143,0.3870967741935484,-100.0,-100.0,-100.0,1.3157894736842106,0.04929577464788732,0.6129032258064516,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Goran Dragic,MIA,34,75,190,59,1663,28.0,20.0,5.1,4.2,14.0,19.0,14.0,16.0,190.0,163.0,34.0,32.0,33.0,23.0,318.1,0.7142857142857143,0.8337874659400545,0.08802263439170072,0.823529411764706,0.5860655737704918,0.016032694121345486,1.3571428571428572,0.11785714285714285,0.04401131719585036,1.1428571428571428,0.18292682926829268,0.04401131719585036,0.8578947368421053,0.8568075117370892,0.5972964476579692,0.9411764705882353,0.431740614334471,0.10688462747563658,0.696969696969697,0.8590163934426229,0.10374096196164727
Gordon Hayward,BOS,30,79,225,52,1740,55.0,43.0,3.9,3.2,12.0,10.0,39.0,36.0,113.0,127.0,47.0,38.0,34.0,27.0,303.9,0.7818181818181819,0.7166212534059946,0.1809805857189865,0.8205128205128206,0.5942622950819673,0.012833168805528134,0.8333333333333334,0.7392857142857143,0.03948667324777888,0.9230769230769231,0.5121951219512195,0.12833168805528136,1.1238938053097345,0.20892018779342722,0.37183283974991777,0.8085106382978723,0.7013651877133106,0.15465613688713395,0.7941176470588235,0.7737704918032787,0.11187890753537348
Gorgui Dieng,MEM,30,82,252,63,1096,50.0,41.0,-100.0,-100.0,35.0,19.0,38.0,37.0,110.0,87.0,-100.0,-100.0,-100.0,-100.0,233.0,0.82,0.6403269754768393,0.2145922746781116,-100.0,-100.0,-100.0,0.5428571428571428,0.9678571428571429,0.15021459227467812,0.9736842105263158,0.4115853658536585,0.1630901287553648,0.7909090909090909,0.9084507042253521,0.4721030042918455,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Grant Williams,BOS,21,78,236,69,1043,76.0,72.0,-100.0,-100.0,14.0,6.0,38.0,48.0,141.0,120.0,10.0,6.0,13.0,18.0,292.0,0.9473684210526315,0.4359673024523161,0.2602739726027397,-100.0,-100.0,-100.0,0.42857142857142855,0.9803571428571428,0.04794520547945205,1.263157894736842,0.08536585365853659,0.13013698630136986,0.851063829787234,0.8626760563380281,0.4828767123287671,0.6,0.9368600682593856,0.03424657534246575,1.3846153846153846,0.05245901639344262,0.04452054794520548
Grayson Allen,MEM,24,76,198,38,718,15.0,15.0,1.4,1.2,-100.0,-100.0,11.0,10.0,59.0,55.0,22.0,12.0,33.0,41.0,141.4,1.0,0.35013623978201636,0.10608203677510608,0.8571428571428572,0.5348360655737705,0.0099009900990099,-100.0,-100.0,-100.0,0.9090909090909091,0.5457317073170732,0.07779349363507779,0.9322033898305084,0.7276995305164319,0.41725601131541723,0.5454545454545454,0.9539249146757679,0.15558698727015557,1.2424242424242424,0.13114754098360656,0.23338048090523336
Hamidou Diallo,OKC,21,77,202,46,896,38.0,35.0,3.9,3.4,-100.0,-100.0,27.0,25.0,77.0,59.0,34.0,37.0,35.0,22.0,214.9,0.9210526315789473,0.47411444141689374,0.17682643089809214,0.8717948717948718,0.48770491803278687,0.01814797580269893,-100.0,-100.0,-100.0,0.9259259259259259,0.49847560975609756,0.12563983248022337,0.7662337662337663,0.9248826291079812,0.3583061889250814,1.088235294117647,0.1945392491467577,0.15821312238250348,0.6285714285714286,0.9114754098360656,0.16286644951140064
Harrison Barnes,SAC,28,80,225,72,2482,70.0,64.0,1.4,1.5,26.0,23.0,53.0,35.0,221.0,262.0,52.0,53.0,64.0,74.0,487.4,0.9142857142857143,0.4877384196185286,0.1436192039392696,1.0714285714285714,0.0942622950819672,0.002872384078785392,0.8846153846153846,0.6892857142857143,0.053344275748871565,0.660377358490566,0.9207317073170732,0.10874025441116127,1.1855203619909502,0.14553990610328638,0.4534263438654083,1.0192307692307692,0.3191126279863481,0.10668855149774313,1.15625,0.21311475409836064,0.13130898645876077
Harry Giles III,SAC,22,83,240,46,667,27.0,37.0,-100.0,-100.0,23.0,26.0,49.0,63.0,50.0,51.0,-100.0,-100.0,-100.0,-100.0,149.0,1.3703703703703705,0.0326975476839237,0.18120805369127516,-100.0,-100.0,-100.0,1.1304347826086956,0.3392857142857143,0.15436241610738255,1.2857142857142858,0.06402439024390244,0.3288590604026846,1.02,0.4647887323943662,0.33557046979865773,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Hassan Whiteside,POR,31,84,265,67,2008,63.0,60.0,-100.0,-100.0,68.0,80.0,49.0,37.0,152.0,153.0,11.0,20.0,14.0,21.0,357.0,0.9523809523809523,0.42370572207084467,0.17647058823529413,-100.0,-100.0,-100.0,1.1764705882352942,0.2892857142857143,0.19047619047619047,0.7551020408163265,0.7896341463414634,0.13725490196078433,1.006578947368421,0.5164319248826291,0.4257703081232493,1.8181818181818181,0.006825938566552901,0.03081232492997199,1.5,0.027868852459016394,0.0392156862745098
Henry Ellenson,BKN,23,82,240,5,15,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ian Mahinmi,WAS,33,83,262,38,808,33.0,28.0,-100.0,-100.0,18.0,27.0,26.0,26.0,63.0,77.0,-100.0,-100.0,-100.0,-100.0,140.0,0.8484848484848485,0.6103542234332425,0.2357142857142857,-100.0,-100.0,-100.0,1.5,0.06428571428571428,0.12857142857142856,1.0,0.375,0.18571428571428572,1.2222222222222223,0.09624413145539906,0.45,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ignas Brazdeikis,NYK,21,78,221,9,53,-100.0,-100.0,1.3,0.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.3,-100.0,-100.0,-100.0,0.4615384615384615,0.9754098360655737,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Iman Shumpert,BKN,30,77,212,13,241,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.0,14.0,10.0,11.0,-100.0,-100.0,24.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.5481220657276995,0.5833333333333334,1.1,0.1757679180887372,0.4166666666666667,-100.0,-100.0,-100.0
Isaac Bonga,WAS,20,80,180,66,1250,55.0,52.0,-100.0,-100.0,12.0,8.0,10.0,12.0,160.0,127.0,32.0,42.0,48.0,54.0,317.0,0.9454545454545454,0.44141689373297005,0.17350157728706625,-100.0,-100.0,-100.0,0.6666666666666666,0.8964285714285715,0.03785488958990536,1.2,0.12195121951219512,0.031545741324921134,0.79375,0.903755868544601,0.5047318611987381,1.3125,0.04436860068259386,0.10094637223974763,1.125,0.26229508196721313,0.15141955835962145
Isaiah Hartenstein,HOU,22,84,250,23,266,20.0,18.0,-100.0,-100.0,10.0,11.0,10.0,8.0,31.0,37.0,-100.0,-100.0,-100.0,-100.0,71.0,0.9,0.5204359673024523,0.28169014084507044,-100.0,-100.0,-100.0,1.1,0.3678571428571429,0.14084507042253522,0.8,0.7271341463414634,0.14084507042253522,1.1935483870967742,0.13849765258215962,0.43661971830985913,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Isaiah Roby,OKC,22,80,230,3,11,-100.0,-100.0,0.3,0.1,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.3,-100.0,-100.0,-100.0,0.33333333333333337,0.9897540983606558,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Isaiah Thomas,WAS,31,69,185,40,925,19.0,10.0,3.7,2.3,-100.0,-100.0,33.0,22.0,86.0,94.0,34.0,44.0,11.0,17.0,186.7,0.5263157894736842,0.9673024523160763,0.10176754151044456,0.6216216216216215,0.9385245901639344,0.01981788966256026,-100.0,-100.0,-100.0,0.6666666666666666,0.9054878048780488,0.17675415104445635,1.0930232558139534,0.2746478873239437,0.46063202999464387,1.2941176470588236,0.051194539249146756,0.18211033743974292,1.5454545454545454,0.019672131147540985,0.05891805034815212
Ish Smith,WAS,31,72,175,68,1787,43.0,58.0,2.0,1.3,17.0,18.0,18.0,20.0,152.0,167.0,59.0,61.0,34.0,58.0,325.0,1.3488372093023255,0.035422343324250684,0.13230769230769232,0.65,0.9057377049180327,0.006153846153846154,1.0588235294117647,0.4392857142857143,0.052307692307692305,1.1111111111111112,0.22713414634146342,0.055384615384615386,1.0986842105263157,0.2687793427230047,0.4676923076923077,1.0338983050847457,0.3037542662116041,0.18153846153846154,1.7058823529411764,0.009836065573770493,0.10461538461538461
Ivica Zubac,LAC,23,84,240,72,1326,56.0,32.0,-100.0,-100.0,58.0,69.0,56.0,32.0,119.0,117.0,-100.0,-100.0,12.0,13.0,301.0,0.5714285714285714,0.952316076294278,0.18604651162790697,-100.0,-100.0,-100.0,1.1896551724137931,0.25357142857142856,0.19269102990033224,0.5714285714285714,0.9573170731707317,0.18604651162790697,0.9831932773109243,0.6009389671361502,0.3953488372093023,-100.0,-100.0,-100.0,1.0833333333333333,0.32786885245901637,0.03986710963455149
J.J. Barea,DAL,36,70,180,29,450,14.0,5.0,-100.0,-100.0,-100.0,-100.0,15.0,6.0,35.0,37.0,-100.0,-100.0,10.0,7.0,74.0,0.35714285714285715,0.997275204359673,0.1891891891891892,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.4,0.9908536585365854,0.20270270270270271,1.0571428571428572,0.36032863849765256,0.47297297297297297,-100.0,-100.0,-100.0,0.7,0.8540983606557377,0.13513513513513514
J.P. Macura,CLE,25,76,203,1,1,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
JJ Redick,NOP,36,75,200,60,1581,22.0,21.0,0.7,0.9,14.0,17.0,14.0,13.0,105.0,120.0,30.0,21.0,33.0,40.0,218.7,0.9545454545454546,0.4141689373297003,0.1005944215820759,1.2857142857142858,0.02459016393442623,0.003200731595793324,1.2142857142857142,0.20892857142857144,0.06401463191586648,0.9285714285714286,0.4923780487804878,0.06401463191586648,1.1428571428571428,0.18896713615023475,0.48010973936899864,0.7,0.8651877133105802,0.13717421124828533,1.2121212121212122,0.14426229508196722,0.15089163237311387
JR Smith,LAL,34,78,220,6,79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ja Morant,MEM,20,75,174,67,2074,32.0,19.0,10.3,8.3,20.0,25.0,33.0,27.0,187.0,189.0,79.0,76.0,58.0,48.0,419.3,0.59375,0.9400544959128065,0.07631767231099451,0.8058252427184466,0.610655737704918,0.02456475077510136,1.25,0.17857142857142858,0.04769854519437157,0.8181818181818182,0.6996951219512195,0.07870259957071309,1.0106951871657754,0.5,0.4459813975673742,0.9620253164556962,0.4061433447098976,0.18840925351776772,0.8275862068965517,0.7213114754098361,0.13832578106367754
JaKarr Sampson,IND,27,79,214,34,471,10.0,16.0,-100.0,-100.0,12.0,5.0,23.0,19.0,62.0,46.0,-100.0,-100.0,11.0,16.0,118.0,1.6,0.008174386920980926,0.0847457627118644,-100.0,-100.0,-100.0,0.4166666666666667,0.9857142857142858,0.1016949152542373,0.8260869565217391,0.6890243902439024,0.19491525423728814,0.7419354838709677,0.9483568075117371,0.5254237288135594,-100.0,-100.0,-100.0,1.4545454545454546,0.03934426229508197,0.09322033898305085
JaMychal Green,LAC,30,80,227,63,1307,54.0,48.0,-100.0,-100.0,15.0,18.0,31.0,40.0,141.0,120.0,24.0,16.0,20.0,24.0,285.0,0.8888888888888888,0.5408719346049047,0.18947368421052632,-100.0,-100.0,-100.0,1.2,0.23214285714285715,0.05263157894736842,1.2903225806451613,0.057926829268292686,0.10877192982456141,0.851063829787234,0.8626760563380281,0.49473684210526314,0.6666666666666666,0.8976109215017065,0.08421052631578947,1.2,0.1540983606557377,0.07017543859649122
JaVale McGee,LAL,32,84,270,68,1130,29.0,19.0,-100.0,-100.0,23.0,28.0,30.0,36.0,91.0,112.0,-100.0,-100.0,-100.0,-100.0,173.0,0.6551724137931034,0.9155313351498637,0.1676300578034682,-100.0,-100.0,-100.0,1.2173913043478262,0.1982142857142857,0.1329479768786127,1.2,0.12195121951219512,0.17341040462427745,1.2307692307692308,0.09154929577464789,0.5260115606936416,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jabari Parker,SAC,25,80,245,38,918,37.0,42.0,-100.0,-100.0,13.0,9.0,35.0,25.0,108.0,106.0,12.0,13.0,12.0,11.0,217.0,1.135135135135135,0.18528610354223432,0.17050691244239632,-100.0,-100.0,-100.0,0.6923076923076923,0.8714285714285714,0.059907834101382486,0.7142857142857143,0.8445121951219512,0.16129032258064516,0.9814814814814815,0.6103286384976526,0.4976958525345622,1.0833333333333333,0.20819112627986347,0.055299539170506916,0.9166666666666666,0.5770491803278689,0.055299539170506916
Jacob Evans,MIN,23,76,210,29,418,12.0,20.0,-100.0,-100.0,-100.0,-100.0,13.0,12.0,45.0,48.0,13.0,14.0,11.0,8.0,94.0,1.6666666666666667,0.0027247956403269754,0.1276595744680851,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9230769230769231,0.5121951219512195,0.13829787234042554,1.0666666666666667,0.3368544600938967,0.4787234042553192,1.0769230769230769,0.23208191126279865,0.13829787234042554,0.7272727272727273,0.8327868852459016,0.11702127659574468
Jae Crowder,MIA,29,78,235,65,1875,41.0,42.0,0.3,0.3,12.0,4.0,31.0,35.0,222.0,230.0,72.0,53.0,57.0,57.0,435.3,1.024390243902439,0.3188010899182561,0.09418791637950838,1.0,0.20081967213114754,0.0006891798759476223,0.3333333333333333,0.9964285714285714,0.027567195037904894,1.1290322580645162,0.20121951219512196,0.07121525384792098,1.0360360360360361,0.4107981220657277,0.5099931082012406,0.7361111111111112,0.8156996587030717,0.16540317022742934,1.0,0.44426229508196724,0.13094417643004824
Jahlil Okafor,NOP,24,82,270,30,467,19.0,19.0,-100.0,-100.0,17.0,13.0,24.0,22.0,33.0,46.0,-100.0,-100.0,-100.0,-100.0,93.0,1.0,0.35013623978201636,0.20430107526881722,-100.0,-100.0,-100.0,0.7647058823529411,0.8035714285714286,0.1827956989247312,0.9166666666666666,0.5304878048780488,0.25806451612903225,1.393939393939394,0.035211267605633804,0.3548387096774194,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jake Layman,MIN,26,80,209,23,505,28.0,25.0,0.3,0.2,-100.0,-100.0,19.0,22.0,38.0,35.0,13.0,13.0,14.0,22.0,112.3,0.8928571428571429,0.5313351498637602,0.24933214603739984,0.6666666666666667,0.8770491803278688,0.0026714158504007124,-100.0,-100.0,-100.0,1.1578947368421053,0.16463414634146342,0.16918967052537845,0.9210526315789473,0.7546948356807511,0.3383793410507569,1.0,0.3532423208191126,0.1157613535173642,1.5714285714285714,0.01639344262295082,0.12466607301869992
Jakob Poeltl,SAS,24,85,245,66,1171,42.0,32.0,-100.0,-100.0,37.0,38.0,50.0,46.0,117.0,114.0,-100.0,-100.0,13.0,24.0,259.0,0.7619047619047619,0.7547683923705722,0.16216216216216217,-100.0,-100.0,-100.0,1.027027027027027,0.4714285714285714,0.14285714285714285,0.92,0.5259146341463414,0.19305019305019305,0.9743589743589743,0.6338028169014085,0.4517374517374517,-100.0,-100.0,-100.0,1.8461538461538463,0.003278688524590164,0.05019305019305019
Jalen Brunson,DAL,23,73,190,57,1022,22.0,29.0,3.8,4.1,-100.0,-100.0,28.0,37.0,77.0,82.0,36.0,36.0,23.0,11.0,189.8,1.3181818181818181,0.04632152588555858,0.11591148577449947,1.0789473684210527,0.08196721311475409,0.020021074815595362,-100.0,-100.0,-100.0,1.3214285714285714,0.042682926829268296,0.1475237091675448,1.0649350649350648,0.3438967136150235,0.40569020021074814,1.0,0.3532423208191126,0.18967334035827185,0.4782608695652174,0.9606557377049181,0.12118018967334035
Jalen Lecque,PHX,20,76,185,5,32,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jalen McDaniels,CHA,22,82,205,16,293,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,37.0,27.0,-100.0,-100.0,-100.0,-100.0,37.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7297297297297297,0.9553990610328639,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jamal Crawford,BKN,40,77,200,1,6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jamal Murray,DEN,23,76,215,59,1903,37.0,40.0,6.4,6.3,25.0,26.0,38.0,34.0,206.0,185.0,53.0,44.0,29.0,26.0,394.4,1.0810810810810811,0.24659400544959129,0.0938133874239351,0.9843749999999999,0.27049180327868855,0.01622718052738337,1.04,0.45357142857142857,0.06338742393509128,0.8947368421052632,0.5823170731707317,0.09634888438133875,0.8980582524271845,0.8051643192488263,0.5223123732251521,0.8301886792452831,0.6723549488054608,0.13438133874239352,0.896551724137931,0.6131147540983607,0.07352941176470588
James Ennis III,ORL,29,78,215,69,1266,29.0,28.0,1.1,1.1,-100.0,-100.0,11.0,14.0,102.0,148.0,38.0,43.0,42.0,46.0,223.1,0.9655172413793104,0.3896457765667575,0.12998655311519497,1.0,0.20081967213114754,0.004930524428507397,-100.0,-100.0,-100.0,1.2727272727272727,0.07317073170731707,0.04930524428507396,1.4509803921568627,0.023474178403755867,0.4571940833706858,1.131578947368421,0.13651877133105803,0.1703272075302555,1.0952380952380953,0.28852459016393445,0.18825638727028238
James Harden,HOU,30,77,220,68,2483,115.0,99.0,15.299999999999999,16.0,16.0,18.0,128.0,87.0,307.0,301.0,58.0,53.0,41.0,40.0,680.3,0.8608695652173913,0.5912806539509536,0.1690430692341614,1.0457516339869282,0.09836065573770492,0.022490077906805822,1.125,0.3464285714285714,0.0235190357195355,0.6796875,0.8810975609756098,0.188152285756284,0.9804560260586319,0.6126760563380281,0.45127149786858745,0.9137931034482759,0.49829351535836175,0.08525650448331619,0.975609756097561,0.48688524590163934,0.06026752903130972
James Johnson,MIN,33,79,240,32,620,-100.0,-100.0,1.8,1.3,10.0,11.0,12.0,10.0,108.0,93.0,-100.0,-100.0,11.0,4.0,142.8,-100.0,-100.0,-100.0,0.7222222222222222,0.7950819672131147,0.012605042016806721,1.1,0.3678571428571429,0.0700280112044818,0.8333333333333334,0.6783536585365854,0.08403361344537814,0.8611111111111112,0.852112676056338,0.7563025210084033,-100.0,-100.0,-100.0,0.36363636363636365,0.9819672131147541,0.07703081232492996
Jared Dudley,LAL,34,78,237,45,364,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jared Harper,NYK,22,70,175,3,8,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jaren Jackson Jr.,MEM,20,83,242,57,1622,67.0,67.0,-100.0,-100.0,52.0,59.0,63.0,63.0,178.0,187.0,17.0,5.0,23.0,22.0,400.0,1.0,0.35013623978201636,0.1675,-100.0,-100.0,-100.0,1.1346153846153846,0.33214285714285713,0.13,1.0,0.375,0.1575,1.050561797752809,0.3779342723004695,0.445,0.29411764705882354,0.9965870307167235,0.0425,0.9565217391304348,0.5114754098360655,0.0575
Jarred Vanderbilt,MIN,21,81,214,11,47,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jarrell Brantley,UTA,24,77,250,9,96,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jarrett Allen,BKN,22,83,243,70,1852,99.0,100.0,-100.0,-100.0,68.0,61.0,57.0,55.0,162.0,146.0,10.0,6.0,11.0,10.0,407.0,1.0101010101010102,0.3215258855585831,0.24324324324324326,-100.0,-100.0,-100.0,0.8970588235294118,0.675,0.16707616707616707,0.9649122807017544,0.4329268292682927,0.14004914004914004,0.9012345679012346,0.8004694835680751,0.39803439803439805,0.6,0.9368600682593856,0.02457002457002457,0.9090909090909091,0.5836065573770491,0.02702702702702703
Jarrett Culver,MIN,21,78,195,63,1506,40.0,34.0,0.9,0.3,12.0,11.0,30.0,31.0,106.0,107.0,41.0,40.0,44.0,41.0,273.9,0.85,0.6049046321525886,0.14603870025556773,0.3333333333333333,0.9959016393442623,0.003285870755750274,0.9166666666666666,0.6446428571428572,0.043811610076670324,1.0333333333333334,0.3201219512195122,0.1095290251916758,1.009433962264151,0.5023474178403756,0.3870025556772545,0.975609756097561,0.3890784982935154,0.14968966776195694,0.9318181818181818,0.5639344262295082,0.16064257028112452
Jarrod Uthoff,WAS,27,81,220,7,53,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Javonte Green,BOS,26,76,205,48,468,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jaxson Hayes,NOP,20,83,220,64,1080,46.0,58.0,-100.0,-100.0,34.0,38.0,42.0,45.0,75.0,78.0,-100.0,-100.0,-100.0,-100.0,197.0,1.2608695652173914,0.07629427792915532,0.233502538071066,-100.0,-100.0,-100.0,1.1176470588235294,0.35,0.17258883248730963,1.0714285714285714,0.2682926829268293,0.2131979695431472,1.04,0.4072769953051643,0.38071065989847713,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jaylen Brown,BOS,23,78,223,57,1934,43.0,33.0,3.6,3.7,17.0,17.0,60.0,60.0,242.0,221.0,54.0,47.0,60.0,61.0,479.6,0.7674418604651163,0.7425068119891008,0.0896580483736447,1.027777777777778,0.12295081967213115,0.007506255212677231,1.0,0.5160714285714286,0.03544620517097581,1.0,0.375,0.12510425354462051,0.9132231404958677,0.7816901408450704,0.5045871559633027,0.8703703703703703,0.5836177474402731,0.11259382819015847,1.0166666666666666,0.4131147540983607,0.12510425354462051
